target_word,target_group,attribute_word,attribute_group,cosine_similarity
lamont,Y,family,A,0.046445318
lamont,Y,happy,A,0.0361872
lamont,Y,laughter,A,0.040173553
lamont,Y,paradise,A,0.033361692
lamont,Y,vacation,A,0.03923201
lamont,Y,abuse,B,0.006774306
lamont,Y,crash,B,0.03473777
lamont,Y,filth,B,-0.0059543536
lamont,Y,murder,B,0.18732011
lamont,Y,sickness,B,0.009896322
lamont,Y,accident,B,0.017099245
lamont,Y,death,B,0.11465375
lamont,Y,grief,B,0.07947096
lamont,Y,poison,B,0.07211568
lamont,Y,stink,B,0.07469413
lamont,Y,assault,B,0.16757287
lamont,Y,disaster,B,-0.042330235
lamont,Y,hatred,B,0.09018743
lamont,Y,pollute,B,0.009764696
lamont,Y,tragedy,B,0.054536056
lamont,Y,divorce,B,0.07263617
lamont,Y,jail,B,0.09870397
lamont,Y,poverty,B,0.05326444
lamont,Y,ugly,B,0.01965109
lamont,Y,cancer,B,0.10865909
lamont,Y,kill,B,0.03598428
lamont,Y,rotten,B,0.028146543
lamont,Y,vomit,B,0.056155734
lamont,Y,agony,B,0.02158177
lamont,Y,prison,B,0.14451426
malik,Y,caress,A,0.16566472
malik,Y,freedom,A,0.14226334
malik,Y,health,A,0.07237513
malik,Y,love,A,0.11991568
malik,Y,peace,A,0.1281105
malik,Y,cheer,A,0.05692553
malik,Y,friend,A,0.1780647
malik,Y,heaven,A,0.09908704
malik,Y,loyal,A,0.10489308
malik,Y,pleasure,A,0.074040495
malik,Y,diamond,A,0.024823923
malik,Y,gentle,A,0.0975822
malik,Y,honest,A,0.16017312
malik,Y,lucky,A,0.059519712
malik,Y,rainbow,A,0.037980508
malik,Y,diploma,A,0.01234966
malik,Y,gift,A,0.0018791154
malik,Y,honor,A,0.008504615
malik,Y,miracle,A,0.0630228
malik,Y,sunrise,A,0.1040359
malik,Y,family,A,0.113404974
malik,Y,happy,A,0.10758814
malik,Y,laughter,A,0.045946073
malik,Y,paradise,A,0.10743432
malik,Y,vacation,A,0.038465355
malik,Y,abuse,B,0.047651056
malik,Y,crash,B,-0.028030986
malik,Y,filth,B,0.13306306
malik,Y,murder,B,0.11300197
malik,Y,sickness,B,0.084884234
malik,Y,accident,B,0.0050103585
malik,Y,death,B,0.03126981
malik,Y,grief,B,0.083133444
malik,Y,poison,B,0.07890241
malik,Y,stink,B,0.10009414
malik,Y,assault,B,0.09958883
malik,Y,disaster,B,0.0049029468
malik,Y,hatred,B,0.1555139
malik,Y,pollute,B,0.12690188
malik,Y,tragedy,B,0.014267505
malik,Y,divorce,B,0.106661856
malik,Y,jail,B,0.11263548
malik,Y,poverty,B,0.07376368
malik,Y,ugly,B,0.078153834
malik,Y,cancer,B,-0.0073501593
malik,Y,kill,B,0.09591595
malik,Y,rotten,B,0.10746739
malik,Y,vomit,B,0.04407067
malik,Y,agony,B,0.05991228
malik,Y,prison,B,0.025108147
terrence,Y,caress,A,0.017175429
terrence,Y,freedom,A,0.048712026
terrence,Y,health,A,0.03814631
terrence,Y,love,A,0.015194076
terrence,Y,peace,A,0.07901122
terrence,Y,cheer,A,0.014246115
terrence,Y,friend,A,0.07973838
terrence,Y,heaven,A,0.030904084
terrence,Y,loyal,A,-0.021458989
terrence,Y,pleasure,A,0.0316541
terrence,Y,diamond,A,-0.031517036
terrence,Y,gentle,A,0.024108894
terrence,Y,honest,A,0.048811685
terrence,Y,lucky,A,0.07219139
terrence,Y,rainbow,A,0.07669713
terrence,Y,diploma,A,0.07446887
terrence,Y,gift,A,0.06499394
terrence,Y,honor,A,0.027254822
terrence,Y,miracle,A,-0.0011180389
terrence,Y,sunrise,A,-0.018454954
terrence,Y,family,A,0.045033585
terrence,Y,happy,A,0.036101893
terrence,Y,laughter,A,0.017572291
terrence,Y,paradise,A,-0.0016761427
terrence,Y,vacation,A,0.06380241
terrence,Y,abuse,B,0.05517458
terrence,Y,crash,B,0.040069625
terrence,Y,filth,B,0.0044817803
terrence,Y,murder,B,0.09400357
terrence,Y,sickness,B,0.0479233
terrence,Y,accident,B,0.027040513
terrence,Y,death,B,0.07634614
terrence,Y,grief,B,0.057068523
terrence,Y,poison,B,0.0003439097
terrence,Y,stink,B,0.07869301
terrence,Y,assault,B,0.075883485
terrence,Y,disaster,B,-0.03782216
terrence,Y,hatred,B,0.06181483
terrence,Y,pollute,B,0.06075457
terrence,Y,tragedy,B,0.074002504
terrence,Y,divorce,B,0.0119889695
terrence,Y,jail,B,0.10024862
terrence,Y,poverty,B,0.053270157
terrence,Y,ugly,B,0.070497245
terrence,Y,cancer,B,0.07753386
terrence,Y,kill,B,0.072999574
terrence,Y,rotten,B,0.037066367
terrence,Y,vomit,B,0.018299896
terrence,Y,agony,B,0.065314375
terrence,Y,prison,B,0.07748819
tyrone,Y,caress,A,0.008943688
tyrone,Y,freedom,A,0.023952335
tyrone,Y,health,A,0.01898246
tyrone,Y,love,A,0.016170653
tyrone,Y,peace,A,0.12616265
tyrone,Y,cheer,A,0.055194136
tyrone,Y,friend,A,0.061717495
tyrone,Y,heaven,A,0.03780208
tyrone,Y,loyal,A,0.020893909
tyrone,Y,pleasure,A,0.009594815
tyrone,Y,diamond,A,0.016686553
tyrone,Y,gentle,A,0.11541822
tyrone,Y,honest,A,0.09614479
tyrone,Y,lucky,A,0.08954794
tyrone,Y,rainbow,A,0.13137496
tyrone,Y,diploma,A,0.021275228
tyrone,Y,gift,A,0.008916642
tyrone,Y,honor,A,0.07676708
tyrone,Y,miracle,A,-0.0076104873
tyrone,Y,sunrise,A,-0.012386903
tyrone,Y,family,A,0.07567304
tyrone,Y,happy,A,0.06684695
tyrone,Y,laughter,A,0.04903124
tyrone,Y,paradise,A,0.030545224
tyrone,Y,vacation,A,-0.02250397
tyrone,Y,abuse,B,0.12179542
tyrone,Y,crash,B,0.09986902
tyrone,Y,filth,B,0.063898355
tyrone,Y,murder,B,0.18215199
tyrone,Y,sickness,B,0.021029297
tyrone,Y,accident,B,0.1190218
tyrone,Y,death,B,0.14466001
tyrone,Y,grief,B,0.1349035
tyrone,Y,poison,B,0.012277506
tyrone,Y,stink,B,0.08335256
tyrone,Y,assault,B,0.16750677
tyrone,Y,disaster,B,0.03522121
tyrone,Y,hatred,B,0.04744316
tyrone,Y,pollute,B,-0.062366746
tyrone,Y,tragedy,B,0.1557221
tyrone,Y,divorce,B,0.0025970289
tyrone,Y,jail,B,0.07600022
tyrone,Y,poverty,B,0.123433135
tyrone,Y,ugly,B,0.11910476
tyrone,Y,cancer,B,0.05185217
tyrone,Y,kill,B,0.050724067
tyrone,Y,rotten,B,0.012603205
tyrone,Y,vomit,B,0.048936974
tyrone,Y,agony,B,0.08905622
tyrone,Y,prison,B,0.08883019
lavon,Y,caress,A,0.10916039
lavon,Y,freedom,A,0.07672032
lavon,Y,health,A,0.015637819
lavon,Y,love,A,0.04230908
lavon,Y,peace,A,0.09026284
lavon,Y,cheer,A,0.0034368234
lavon,Y,friend,A,0.14278306
lavon,Y,heaven,A,0.04574155
lavon,Y,loyal,A,-0.023346795
lavon,Y,pleasure,A,0.09972939
lavon,Y,diamond,A,0.04634666
lavon,Y,gentle,A,0.08300419
lavon,Y,honest,A,0.076411985
lavon,Y,lucky,A,0.040299397
lavon,Y,rainbow,A,0.12065158
lavon,Y,diploma,A,0.07275759
lavon,Y,gift,A,0.05510109
lavon,Y,honor,A,0.07855351
lavon,Y,miracle,A,0.045805026
lavon,Y,sunrise,A,0.12027815
lavon,Y,family,A,0.15004618
lavon,Y,happy,A,0.020987352
lavon,Y,laughter,A,0.012968337
lavon,Y,paradise,A,0.07778337
lavon,Y,vacation,A,0.02732371
lavon,Y,abuse,B,0.007865575
lavon,Y,crash,B,0.056527033
lavon,Y,filth,B,0.103849046
lavon,Y,murder,B,0.18079582
lavon,Y,sickness,B,-0.0008922048
lavon,Y,accident,B,0.09559003
lavon,Y,death,B,0.12611781
lavon,Y,grief,B,0.05342451
lavon,Y,poison,B,0.13063048
lavon,Y,stink,B,0.058733433
lavon,Y,assault,B,0.17090817
lavon,Y,disaster,B,-0.032357253
lavon,Y,hatred,B,0.03282254
lavon,Y,pollute,B,0.09379751
lavon,Y,tragedy,B,0.043286577
lavon,Y,divorce,B,0.029719662
lavon,Y,jail,B,0.12251487
lavon,Y,poverty,B,0.042231083
lavon,Y,ugly,B,0.038684595
lavon,Y,cancer,B,0.038956724
lavon,Y,kill,B,0.106282614
lavon,Y,rotten,B,0.023557968
lavon,Y,vomit,B,0.06176288
lavon,Y,agony,B,-0.035437502
lavon,Y,prison,B,0.10034237
marcellus,Y,caress,A,0.026221143
marcellus,Y,freedom,A,-0.0115618585
marcellus,Y,health,A,0.0027093252
marcellus,Y,love,A,0.01729582
marcellus,Y,peace,A,0.019207457
marcellus,Y,cheer,A,0.054732405
marcellus,Y,friend,A,-0.018680561
marcellus,Y,heaven,A,-0.02035148
marcellus,Y,loyal,A,0.020723162
marcellus,Y,pleasure,A,0.053269185
marcellus,Y,diamond,A,0.19864
marcellus,Y,gentle,A,-0.00041788476
marcellus,Y,honest,A,-0.02661473
marcellus,Y,lucky,A,-0.024834627
marcellus,Y,rainbow,A,-0.026925733
marcellus,Y,diploma,A,0.01825688
marcellus,Y,gift,A,0.020405762
marcellus,Y,honor,A,0.017941654
marcellus,Y,miracle,A,0.046508227
marcellus,Y,sunrise,A,0.055881124
marcellus,Y,family,A,-0.010133299
marcellus,Y,happy,A,-0.011209545
marcellus,Y,laughter,A,0.034052223
marcellus,Y,paradise,A,-0.11018505
marcellus,Y,vacation,A,0.030347684
marcellus,Y,abuse,B,0.098334424
marcellus,Y,crash,B,0.0050741383
marcellus,Y,filth,B,0.048213147
marcellus,Y,murder,B,0.077408314
marcellus,Y,sickness,B,-0.05313142
marcellus,Y,accident,B,0.025560629
marcellus,Y,death,B,0.06923783
marcellus,Y,grief,B,0.07565599
marcellus,Y,poison,B,0.062881105
marcellus,Y,stink,B,-0.0077918335
marcellus,Y,assault,B,0.055379484
marcellus,Y,disaster,B,0.058194596
marcellus,Y,hatred,B,0.06462548
marcellus,Y,pollute,B,0.16713265
marcellus,Y,tragedy,B,0.057256885
marcellus,Y,divorce,B,0.09211571
marcellus,Y,jail,B,0.022077676
marcellus,Y,poverty,B,0.09841985
marcellus,Y,ugly,B,0.0013231958
marcellus,Y,cancer,B,0.053069115
marcellus,Y,kill,B,0.082207054
marcellus,Y,rotten,B,0.014545387
marcellus,Y,vomit,B,0.015879842
marcellus,Y,agony,B,0.035996884
marcellus,Y,prison,B,0.010838695
terryl,Y,caress,A,0.02047293
terryl,Y,freedom,A,-0.040242046
terryl,Y,health,A,0.070355296
terryl,Y,love,A,0.08019693
terryl,Y,peace,A,0.03357492
terryl,Y,cheer,A,0.00066613016
terryl,Y,friend,A,0.16484332
terryl,Y,heaven,A,0.010113973
terryl,Y,loyal,A,-0.006037269
terryl,Y,pleasure,A,0.030358426
terryl,Y,diamond,A,0.00834343
terryl,Y,gentle,A,0.069994256
terryl,Y,honest,A,0.13507812
terryl,Y,lucky,A,0.069442004
terryl,Y,rainbow,A,0.10719025
terryl,Y,diploma,A,0.060443383
terryl,Y,gift,A,0.052716367
terryl,Y,honor,A,0.12963071
terryl,Y,miracle,A,-0.007948653
terryl,Y,sunrise,A,0.080906376
terryl,Y,family,A,0.11732139
terryl,Y,happy,A,0.024828156
terryl,Y,laughter,A,0.042017758
terryl,Y,paradise,A,0.025447933
terryl,Y,vacation,A,-0.029224614
terryl,Y,abuse,B,0.15356149
terryl,Y,crash,B,0.08558575
terryl,Y,filth,B,0.10364726
terryl,Y,murder,B,0.09540579
terryl,Y,sickness,B,0.010112191
terryl,Y,accident,B,0.066678144
terryl,Y,death,B,0.08380019
terryl,Y,grief,B,0.07046243
terryl,Y,poison,B,-0.046392206
terryl,Y,stink,B,0.022686617
terryl,Y,assault,B,0.09361621
terryl,Y,disaster,B,-0.033458248
terryl,Y,hatred,B,0.0412568
terryl,Y,pollute,B,-0.030493947
terryl,Y,tragedy,B,0.06242862
terryl,Y,divorce,B,0.01498719
terryl,Y,jail,B,0.08785003
terryl,Y,poverty,B,0.07609121
terryl,Y,ugly,B,0.097017124
terryl,Y,cancer,B,0.015932666
terryl,Y,kill,B,0.05714904
terryl,Y,rotten,B,-0.022446947
terryl,Y,vomit,B,0.047550187
terryl,Y,agony,B,0.032163497
terryl,Y,prison,B,0.13122249
wardell,Y,caress,A,-0.048730433
wardell,Y,freedom,A,0.094565764
wardell,Y,health,A,0.02726376
wardell,Y,love,A,0.06874235
wardell,Y,peace,A,-0.004023723
wardell,Y,cheer,A,-0.0058583845
wardell,Y,friend,A,0.04127026
wardell,Y,heaven,A,0.06607561
wardell,Y,loyal,A,0.028309643
wardell,Y,pleasure,A,0.008129898
wardell,Y,diamond,A,0.024276553
wardell,Y,gentle,A,0.007344217
wardell,Y,honest,A,0.13277845
wardell,Y,lucky,A,0.04950264
wardell,Y,rainbow,A,0.081493035
wardell,Y,diploma,A,0.10357139
wardell,Y,gift,A,-0.025307702
wardell,Y,honor,A,0.032013576
wardell,Y,miracle,A,-0.026405191
wardell,Y,sunrise,A,-0.017322091
wardell,Y,family,A,0.044597745
wardell,Y,happy,A,0.092333846
wardell,Y,laughter,A,-0.042689394
wardell,Y,paradise,A,0.065366425
wardell,Y,vacation,A,-0.019324785
wardell,Y,abuse,B,0.050743286
wardell,Y,crash,B,0.056632545
wardell,Y,filth,B,0.027428491
wardell,Y,murder,B,0.04767255
wardell,Y,sickness,B,0.046538193
wardell,Y,accident,B,0.046970606
wardell,Y,death,B,0.040205777
wardell,Y,grief,B,0.06992449
wardell,Y,poison,B,0.047132526
wardell,Y,stink,B,-0.006673509
wardell,Y,assault,B,0.06359806
wardell,Y,disaster,B,0.0045628953
wardell,Y,hatred,B,0.004199898
wardell,Y,pollute,B,-0.004236022
wardell,Y,tragedy,B,0.023309967
wardell,Y,divorce,B,0.034493867
wardell,Y,jail,B,0.030803267
wardell,Y,poverty,B,0.075505815
wardell,Y,ugly,B,0.010482543
wardell,Y,cancer,B,-0.0055380156
wardell,Y,kill,B,0.0629605
wardell,Y,rotten,B,0.0026450376
wardell,Y,vomit,B,0.014337059
wardell,Y,agony,B,0.10032749
wardell,Y,prison,B,-0.0027147983
aiesha,Y,caress,A,0.17839417
aiesha,Y,freedom,A,0.11107014
aiesha,Y,health,A,-0.06263828
aiesha,Y,love,A,0.15878233
aiesha,Y,peace,A,0.11508226
aiesha,Y,cheer,A,0.088024184
aiesha,Y,friend,A,0.18630613
aiesha,Y,heaven,A,0.15444408
aiesha,Y,loyal,A,0.052305266
aiesha,Y,pleasure,A,0.012713999
aiesha,Y,diamond,A,0.023371361
aiesha,Y,gentle,A,0.12971844
aiesha,Y,honest,A,0.021021668
aiesha,Y,lucky,A,0.09191896
aiesha,Y,rainbow,A,0.1752577
aiesha,Y,diploma,A,0.121932864
aiesha,Y,gift,A,0.124587126
aiesha,Y,honor,A,0.12605914
aiesha,Y,miracle,A,0.07436758
aiesha,Y,sunrise,A,0.09363702
aiesha,Y,family,A,0.11779449
aiesha,Y,happy,A,0.12073755
aiesha,Y,laughter,A,0.11267144
aiesha,Y,paradise,A,0.054022085
aiesha,Y,vacation,A,-0.025106639
aiesha,Y,abuse,B,0.035823513
aiesha,Y,crash,B,0.0367715
aiesha,Y,filth,B,0.04594328
aiesha,Y,murder,B,0.2172371
aiesha,Y,sickness,B,-0.028808894
aiesha,Y,accident,B,0.034344442
aiesha,Y,death,B,0.16679421
aiesha,Y,grief,B,0.16364266
aiesha,Y,poison,B,0.00882812
aiesha,Y,stink,B,-0.03028563
aiesha,Y,assault,B,0.17437561
aiesha,Y,disaster,B,-0.036335353
aiesha,Y,hatred,B,0.15361248
aiesha,Y,pollute,B,-0.039436072
aiesha,Y,tragedy,B,0.14145236
aiesha,Y,divorce,B,-0.015597705
aiesha,Y,jail,B,0.19261487
aiesha,Y,poverty,B,0.13872695
aiesha,Y,ugly,B,-0.009922146
aiesha,Y,cancer,B,0.054534473
aiesha,Y,kill,B,0.16211687
aiesha,Y,rotten,B,-0.065771274
aiesha,Y,vomit,B,0.09014102
aiesha,Y,agony,B,0.16437502
aiesha,Y,prison,B,0.19896992
lashelle,Y,caress,A,0.13818412
lashelle,Y,freedom,A,0.01991631
lashelle,Y,health,A,0.025287095
lashelle,Y,love,A,0.17841291
lashelle,Y,peace,A,0.06672543
lashelle,Y,cheer,A,0.03261599
lashelle,Y,friend,A,0.31784236
lashelle,Y,heaven,A,0.10848734
lashelle,Y,loyal,A,0.06918756
lashelle,Y,pleasure,A,0.059111223
lashelle,Y,diamond,A,0.025903884
lashelle,Y,gentle,A,0.10566841
lashelle,Y,honest,A,0.043558914
lashelle,Y,lucky,A,0.14653279
lashelle,Y,rainbow,A,0.03285063
lashelle,Y,diploma,A,0.15605286
lashelle,Y,gift,A,0.09391209
lashelle,Y,honor,A,0.13072793
lashelle,Y,miracle,A,0.10192291
lashelle,Y,sunrise,A,0.11017318
lashelle,Y,family,A,0.21229511
lashelle,Y,happy,A,0.12144279
lashelle,Y,laughter,A,0.068720385
lashelle,Y,paradise,A,0.0014801852
lashelle,Y,vacation,A,0.08176816
lashelle,Y,abuse,B,0.06870357
lashelle,Y,crash,B,0.14589208
lashelle,Y,filth,B,-0.010774306
lashelle,Y,murder,B,0.20212458
lashelle,Y,sickness,B,0.026360808
lashelle,Y,accident,B,0.16363326
lashelle,Y,death,B,0.17051618
lashelle,Y,grief,B,0.16418757
lashelle,Y,poison,B,0.025605062
lashelle,Y,stink,B,0.021020206
lashelle,Y,assault,B,0.179263
lashelle,Y,disaster,B,-0.020814488
lashelle,Y,hatred,B,0.08537445
lashelle,Y,pollute,B,-0.0076068062
lashelle,Y,tragedy,B,0.13024993
lashelle,Y,divorce,B,0.13967511
lashelle,Y,jail,B,0.19760223
lashelle,Y,poverty,B,0.043126862
lashelle,Y,ugly,B,0.03353941
lashelle,Y,cancer,B,0.1106068
lashelle,Y,kill,B,0.16015929
lashelle,Y,rotten,B,-0.026254373
lashelle,Y,vomit,B,0.10561491
lashelle,Y,agony,B,0.10165352
lashelle,Y,prison,B,0.16447866
nichelle,Y,caress,A,0.16457064
nichelle,Y,freedom,A,0.08253676
nichelle,Y,health,A,0.0054529817
nichelle,Y,love,A,0.18026695
nichelle,Y,peace,A,0.14015245
nichelle,Y,cheer,A,0.08406979
nichelle,Y,friend,A,0.18767951
nichelle,Y,heaven,A,0.14303078
nichelle,Y,loyal,A,0.042470902
nichelle,Y,pleasure,A,0.016738523
nichelle,Y,diamond,A,-0.024105655
nichelle,Y,gentle,A,0.09339729
nichelle,Y,honest,A,0.089367
nichelle,Y,lucky,A,0.13758685
nichelle,Y,rainbow,A,0.12733969
nichelle,Y,diploma,A,0.16417442
nichelle,Y,gift,A,0.11232374
nichelle,Y,honor,A,0.11100901
nichelle,Y,miracle,A,0.07451849
nichelle,Y,sunrise,A,0.019889912
nichelle,Y,family,A,0.16196728
nichelle,Y,happy,A,0.11440525
nichelle,Y,laughter,A,-0.005769977
nichelle,Y,paradise,A,0.040699657
nichelle,Y,vacation,A,0.05814018
nichelle,Y,abuse,B,0.065301955
nichelle,Y,crash,B,0.05469574
nichelle,Y,filth,B,0.086828165
nichelle,Y,murder,B,0.16720223
nichelle,Y,sickness,B,0.03133771
nichelle,Y,accident,B,0.0658284
nichelle,Y,death,B,0.090936676
nichelle,Y,grief,B,0.07307242
nichelle,Y,poison,B,0.011731422
nichelle,Y,stink,B,0.048820388
nichelle,Y,assault,B,0.14982127
nichelle,Y,disaster,B,-0.02299923
nichelle,Y,hatred,B,0.043776624
nichelle,Y,pollute,B,0.020890847
nichelle,Y,tragedy,B,0.08812478
nichelle,Y,divorce,B,0.019927409
nichelle,Y,jail,B,0.13009222
nichelle,Y,poverty,B,0.1092011
nichelle,Y,ugly,B,0.08447439
nichelle,Y,cancer,B,0.0034157664
nichelle,Y,kill,B,0.13617669
nichelle,Y,rotten,B,0.059102073
nichelle,Y,vomit,B,0.070193715
nichelle,Y,agony,B,-0.006004365
nichelle,Y,prison,B,0.11695616
shereen,Y,caress,A,-0.02165174
shereen,Y,freedom,A,0.08827175
shereen,Y,health,A,0.11619574
shereen,Y,love,A,0.008340208
shereen,Y,peace,A,0.06607142
shereen,Y,cheer,A,-0.009985429
shereen,Y,friend,A,0.1549259
shereen,Y,heaven,A,-0.018484822
shereen,Y,loyal,A,0.06547089
shereen,Y,pleasure,A,0.010692748
shereen,Y,diamond,A,0.06351883
shereen,Y,gentle,A,0.10242417
shereen,Y,honest,A,0.07034708
shereen,Y,lucky,A,0.07553281
shereen,Y,rainbow,A,-0.05143809
shereen,Y,diploma,A,0.1056815
shereen,Y,gift,A,0.04025473
shereen,Y,honor,A,0.05291005
shereen,Y,miracle,A,-0.0618548
shereen,Y,sunrise,A,-0.047245424
shereen,Y,family,A,0.17767282
shereen,Y,happy,A,0.14818598
shereen,Y,laughter,A,0.056630485
shereen,Y,paradise,A,0.07018364
shereen,Y,vacation,A,0.040567853
shereen,Y,abuse,B,-0.021858193
shereen,Y,crash,B,0.008884901
shereen,Y,filth,B,0.002547813
shereen,Y,murder,B,0.0933766
shereen,Y,sickness,B,0.057012923
shereen,Y,accident,B,0.036803834
shereen,Y,death,B,0.08646732
shereen,Y,grief,B,0.067792706
shereen,Y,poison,B,0.014724158
shereen,Y,stink,B,-0.021931048
shereen,Y,assault,B,0.08238416
shereen,Y,disaster,B,-0.012668833
shereen,Y,hatred,B,0.08183458
shereen,Y,pollute,B,-0.03287501
shereen,Y,tragedy,B,0.04170461
shereen,Y,divorce,B,0.10103115
shereen,Y,jail,B,0.052359737
shereen,Y,poverty,B,0.12674175
shereen,Y,ugly,B,0.035415646
shereen,Y,cancer,B,0.10671702
shereen,Y,kill,B,0.02908586
shereen,Y,rotten,B,-0.0038947905
shereen,Y,vomit,B,0.01599321
shereen,Y,agony,B,0.06511124
shereen,Y,prison,B,0.023082022
temeka,Y,caress,A,0.13877349
temeka,Y,freedom,A,0.07052155
temeka,Y,health,A,0.029776432
temeka,Y,love,A,0.1859483
temeka,Y,peace,A,0.040426515
temeka,Y,cheer,A,0.1647284
temeka,Y,friend,A,0.25009432
temeka,Y,heaven,A,0.08568131
temeka,Y,loyal,A,0.11789269
temeka,Y,pleasure,A,0.084702365
temeka,Y,diamond,A,0.084319025
temeka,Y,gentle,A,0.14146212
temeka,Y,honest,A,0.14816184
temeka,Y,lucky,A,0.12422797
temeka,Y,rainbow,A,0.16908589
temeka,Y,diploma,A,0.1857339
temeka,Y,gift,A,0.19430748
temeka,Y,honor,A,0.17258087
temeka,Y,miracle,A,0.13003537
temeka,Y,sunrise,A,0.103882894
temeka,Y,family,A,0.21348478
temeka,Y,happy,A,0.19419163
temeka,Y,laughter,A,0.16479753
temeka,Y,paradise,A,-0.012595972
temeka,Y,vacation,A,0.056160152
temeka,Y,abuse,B,0.07600577
temeka,Y,crash,B,0.038985305
temeka,Y,filth,B,0.023941467
temeka,Y,murder,B,0.13012236
temeka,Y,sickness,B,0.09345762
temeka,Y,accident,B,0.0636273
temeka,Y,death,B,0.14989504
temeka,Y,grief,B,0.16524804
temeka,Y,poison,B,0.1281319
temeka,Y,stink,B,0.03485358
temeka,Y,assault,B,0.13385205
temeka,Y,disaster,B,0.024344698
temeka,Y,hatred,B,0.0517373
temeka,Y,pollute,B,0.017110316
temeka,Y,tragedy,B,0.09951588
temeka,Y,divorce,B,0.0757788
temeka,Y,jail,B,0.16515383
temeka,Y,poverty,B,0.07670263
temeka,Y,ugly,B,0.017012436
temeka,Y,cancer,B,0.12405557
temeka,Y,kill,B,0.21285625
temeka,Y,rotten,B,-0.02177967
temeka,Y,vomit,B,0.10241574
temeka,Y,agony,B,0.123657815
temeka,Y,prison,B,0.17914303
ebony,Y,caress,A,0.34858355
ebony,Y,freedom,A,0.011699289
ebony,Y,health,A,-0.008628151
ebony,Y,love,A,0.09382618
ebony,Y,peace,A,0.04771592
ebony,Y,cheer,A,-0.042717926
ebony,Y,friend,A,0.08594236
ebony,Y,heaven,A,0.13459088
ebony,Y,loyal,A,0.10008089
ebony,Y,pleasure,A,0.16124083
ebony,Y,diamond,A,0.29329005
ebony,Y,gentle,A,0.20131764
ebony,Y,honest,A,0.0767954
ebony,Y,lucky,A,0.090266846
ebony,Y,rainbow,A,0.21458818
ebony,Y,diploma,A,0.07435724
ebony,Y,gift,A,0.22555268
ebony,Y,honor,A,0.13794798
ebony,Y,miracle,A,0.05938761
ebony,Y,sunrise,A,0.1625965
ebony,Y,family,A,0.018005563
ebony,Y,happy,A,0.01716159
ebony,Y,laughter,A,0.032961927
ebony,Y,paradise,A,0.1393441
ebony,Y,vacation,A,0.042752907
ebony,Y,abuse,B,0.01865742
ebony,Y,crash,B,0.021471908
ebony,Y,filth,B,0.085932255
ebony,Y,murder,B,0.07363211
ebony,Y,sickness,B,0.05460811
ebony,Y,accident,B,0.004979459
ebony,Y,death,B,0.11049895
ebony,Y,grief,B,0.03911534
ebony,Y,poison,B,0.06259664
ebony,Y,stink,B,0.01641032
ebony,Y,assault,B,0.08036646
ebony,Y,disaster,B,0.028621819
ebony,Y,hatred,B,0.074102685
ebony,Y,pollute,B,-0.018694408
ebony,Y,tragedy,B,0.053130854
ebony,Y,divorce,B,0.04032392
ebony,Y,jail,B,0.060787942
ebony,Y,poverty,B,0.06626621
ebony,Y,ugly,B,0.11667212
ebony,Y,cancer,B,-0.0005829263
ebony,Y,kill,B,0.0667644
ebony,Y,rotten,B,0.039710104
ebony,Y,vomit,B,0.06207438
ebony,Y,agony,B,0.10505056
ebony,Y,prison,B,0.08514369
latisha,Y,caress,A,0.08211842
latisha,Y,freedom,A,0.062445242
latisha,Y,health,A,0.029448252
latisha,Y,love,A,0.10395993
latisha,Y,peace,A,0.081238285
latisha,Y,cheer,A,0.08124029
latisha,Y,friend,A,0.16033573
latisha,Y,heaven,A,0.07209666
latisha,Y,loyal,A,-0.018871572
latisha,Y,pleasure,A,-0.006914261
latisha,Y,diamond,A,-0.023098037
latisha,Y,gentle,A,0.03894344
latisha,Y,honest,A,0.012298601
latisha,Y,lucky,A,0.06386344
latisha,Y,rainbow,A,0.07485176
latisha,Y,diploma,A,0.15086864
latisha,Y,gift,A,0.06555926
latisha,Y,honor,A,0.05518475
latisha,Y,miracle,A,0.122686796
latisha,Y,sunrise,A,0.027177759
latisha,Y,family,A,0.17487317
latisha,Y,happy,A,0.10686505
latisha,Y,laughter,A,0.012218204
latisha,Y,paradise,A,-0.031650517
latisha,Y,vacation,A,0.028059315
latisha,Y,abuse,B,0.087051935
latisha,Y,crash,B,0.11357657
latisha,Y,filth,B,0.0785473
latisha,Y,murder,B,0.276095
latisha,Y,sickness,B,0.07150976
latisha,Y,accident,B,0.123025805
latisha,Y,death,B,0.13192567
latisha,Y,grief,B,0.07292423
latisha,Y,poison,B,0.07837056
latisha,Y,stink,B,0.026097903
latisha,Y,assault,B,0.20269616
latisha,Y,disaster,B,-0.029884879
latisha,Y,hatred,B,0.04274157
latisha,Y,pollute,B,-0.016955124
latisha,Y,tragedy,B,0.07874911
latisha,Y,divorce,B,0.020593213
latisha,Y,jail,B,0.13875628
latisha,Y,poverty,B,0.1540609
latisha,Y,ugly,B,0.039502986
latisha,Y,cancer,B,0.028036026
latisha,Y,kill,B,0.15598966
latisha,Y,rotten,B,-0.039463382
latisha,Y,vomit,B,0.061458275
latisha,Y,agony,B,0.09942855
latisha,Y,prison,B,0.09645235
shaniqua,Y,caress,A,0.052458614
shaniqua,Y,freedom,A,-0.03132901
shaniqua,Y,health,A,0.0040086946
shaniqua,Y,love,A,0.019651322
shaniqua,Y,peace,A,0.026426144
